-0.0073400396,-0.00803536,-0.0075116823
-0.011771852,-0.014543382,-0.01232987
-0.010195161,-0.010339487,-0.008902963

0.019862337,0.013708244,0.0036731916
0.015684504,0.007812083,-0.0013186048
0.012286986,0.004867684,-0.0056654327

-0.004145724,-0.0026818265,-0.005120405
-0.0036624658,-0.0017612437,-0.004252141
-0.007097344,-0.005312067,-0.007851399

-0.008447606,-0.009256227,-0.009886226
-0.008911249,-0.009577059,-0.009338307
-0.0069172485,-0.0066070156,-0.0066596456

-0.0042798575,-0.003999827,-0.0049655847
-0.004253492,-0.0037882966,-0.004642527
-0.0049320813,-0.0045148632,-0.005391078

-0.0045839907,0.003092702,0.008964588
-0.013216852,-0.008965259,-0.0017660522
-0.018339846,-0.012914763,-0.008796145

-0.010353269,-0.01695394,-0.020245211
-0.004528158,-0.010555553,-0.014675287
0.0044555464,-0.0029593364,-0.0071544093

-0.017832227,-0.017811289,-0.01881032
-0.018423231,-0.018332338,-0.019240802
-0.018736873,-0.018346608,-0.019047003

1.2221355E-4,1.21350306E-4,2.6646172E-4
-1.505698E-4,4.3495666E-4,4.4499832E-4
0.0015597392,0.001980348,0.0026548149

-0.006285518,-0.0053796223,-0.0048278007
0.0010829113,0.0024363424,0.0034098933
0.00817961,0.009798471,0.011315006

-0.01077765,-0.015782548,-0.015045203
-0.016471159,-0.018971914,-0.01723828
-0.013882602,-0.016796526,-0.016476654

-0.0042838207,-0.0024358786,-5.082639E-4
-0.0014462348,-2.3537294E-4,0.0014821072
0.0022587136,0.0031678253,0.004377079

-0.014660068,9.3460694E-4,0.014077867
-0.011805982,0.0012350788,0.014643161
-0.008528876,0.006101614,0.018048475

-0.015120895,-0.004100227,0.010518917
-0.023565888,-0.013507727,6.216588E-4
-0.02820155,-0.018143345,-0.0063470732

2.7416536E-5,0.0015061088,0.0036661697
0.006880554,0.007832589,0.010416343
0.013955403,0.015424969,0.017600311

-4.338087E-4,-0.0011263596,-0.0017021028
-0.0011666111,-0.0014646273,-0.002041165
-0.0011746122,-8.217887E-4,-0.0016104094

0.0042472817,0.0046738833,0.0044037653
0.0010859971,0.0012118611,0.0014463227
0.003140875,0.0028906933,0.004008781

-0.0022639616,-4.1842795E-4,0.0026893616
-0.016615113,-0.017478794,-0.013648815
-0.024330128,-0.023444032,-0.022526689

0.0011325676,0.0020062663,0.0021268527
0.0033965546,0.0048201075,0.0038595307
0.004471121,0.0053976215,0.0045425002

-0.008785837,-0.008585653,-0.010810597
-0.009929306,-0.010329473,-0.012572003
-0.008972856,-0.008733289,-0.010927601

-0.0052386653,-0.0051473374,-0.004349612
-0.012331159,-0.014830363,-0.011557601
-0.00914209,-0.0110052535,-0.0087049

-0.0134286685,-0.008007119,-0.004204763
-0.005369488,1.6454693E-4,0.005180004
0.003931175,0.009643565,0.014315611

9.2859333E-4,0.0015275591,0.0010931809
-0.0010263121,-4.5908632E-4,-8.478474E-4
-0.0011817112,-2.410006E-4,-1.2948219E-4

-0.002848311,-0.0062629445,-0.008140871
0.0017924103,-0.0018090425,-0.00404431
0.007796369,0.004123376,0.0016498001

0.0015688154,0.0040899245,0.0017622532
0.002090131,0.004236031,0.0017667162
-0.0010033896,0.0012191765,-0.0013424787

-0.0020727674,-0.002044252,-0.0021632186
-0.0022285539,-0.0021165407,-0.0022737677
-0.0025491533,-0.0024040397,-0.0024833262

-0.018678749,-0.021556146,-0.022790687
-0.0078088604,-0.01108478,-0.011136917
0.0069545647,0.0029365465,0.0030982883

-0.011271602,-0.009741066,-0.01277749
-0.010521544,-0.008370369,-0.011597432
-0.013482526,-0.011389219,-0.014324341

0.0067616682,-0.0044066254,-0.015245722
0.0013226287,-0.010268628,-0.020448662
-0.0019041355,-0.01307835,-0.022505127

-0.016685538,-0.020210586,-0.017752282
-0.021795506,-0.024790972,-0.022616578
-0.019605305,-0.022454778,-0.020539869

-0.010271513,-0.009868279,-0.008063311
-0.01317112,-0.015196003,-0.0123171
-0.009734973,-0.01244081,-0.011997853

-0.0012760322,-1.4761002E-6,0.003235944
-0.005390713,-0.0042719957,-0.0014028159
-0.0070812637,-0.0058892104,-0.003703751

-0.0075557115,-0.014893026,-0.022931635
-0.0053520687,-0.013642146,-0.020662291
-0.00149424,-0.010600532,-0.017733008

0.0038297,-0.0066188043,-0.021996304
0.010207169,-0.0017722123,-0.016051838
0.017381528,0.005098898,-0.010053621

0.014088837,0.010134967,0.005132529
-2.3395757E-4,-0.0050039534,-0.009242119
-0.012249882,-0.016542675,-0.02177033

-0.009385467,-0.008473947,-0.006635002
-0.01068345,-0.011101502,-0.00806507
-0.009477727,-0.010020948,-0.007404343

-0.0077957953,-0.007986588,-0.008566789
-0.007000237,-0.0075730383,-0.007793146
-0.0025454373,-0.004954076,-0.0054571894

0.017185146,0.014828751,0.012237608
-0.003113012,-0.00797735,-0.008384508
-0.016808005,-0.020371018,-0.021846874

2.6177595E-4,0.00884118,0.016481947
0.011520454,0.019355044,0.02678052
0.020129548,0.027685557,0.03361102

0.022032052,0.020961234,0.017023077
0.020672882,0.018769259,0.015183887
0.018908318,0.016723955,0.012076711

1.5144884E-4,-0.008161462,-0.016514558
-0.0069681183,-0.015314607,-0.021044597
-0.008865665,-0.016138097,-0.023963647

-0.017982885,-0.010478597,4.4483866E-4
-0.019921253,-0.01324483,-0.0034278822
