-0.35009676,-0.26224968,-0.05746817
-0.36722335,0.038680777,0.27476987
-0.061360113,0.373467,0.42947057

-0.4850302,-0.33066967,-0.058634914
-0.4535013,0.040632207,0.34573907
-0.081387036,0.44007453,0.55037946

-0.41851634,-0.2852275,-0.050871685
-0.40338343,0.050202366,0.31047726
-0.06514555,0.4085474,0.4800154

0.13871045,0.17157242,0.12934428
0.16168842,0.20229845,0.14835016
0.135694,0.16206263,0.11727387

0.042319585,0.054710105,0.03167877
0.046257496,0.06581022,0.03104937
0.041854385,0.04734124,0.020877438

-0.1570488,-0.16666673,-0.16600266
-0.17439997,-0.17757156,-0.18760149
-0.15435153,-0.17037505,-0.17269668

-0.1253398,5.4455522E-5,0.012903022
-0.08993654,0.15641426,0.16155984
-0.115694344,0.0017086314,0.03401296

-0.11207631,0.048679758,0.07595883
-0.066743836,0.2203114,0.24075055
-0.1017633,0.051381946,0.098831154

-0.14913309,-0.007966977,0.01562795
-0.10984964,0.15118818,0.16659534
-0.13803807,-0.004962974,0.037557714

-0.1468185,-0.40317345,-9.7071147E-4
-0.04607875,-0.362367,0.09780094
0.30172354,0.27866557,0.35422093

-0.23510846,-0.515417,-0.048149202
-0.088954054,-0.42466447,0.096738845
0.3510137,0.3227509,0.43703237

-0.19285059,-0.46822482,-0.027419772
-0.061770916,-0.39442134,0.09916737
0.34451026,0.3144911,0.4087754

-0.10266907,-0.14159909,-0.23963833
0.15426615,0.17608799,-0.18646947
0.16842183,0.19084392,-0.0865837

-0.10954819,-0.17719544,-0.33689022
0.21035554,0.20586449,-0.23399651
0.23852432,0.23999788,-0.10985146

-0.06813156,-0.117673725,-0.27790195
0.228274,0.24379836,-0.18142731
0.23059797,0.25096548,-0.0820337

0.22045547,0.25982696,0.22514924
0.2372588,0.2676666,0.25140768
0.23243521,0.23940392,0.22968295

-0.19427177,-0.19742602,-0.19264044
-0.22165568,-0.23609307,-0.21034837
-0.1873732,-0.22363968,-0.19237703

-0.046068545,-0.05622768,-0.045867864
-0.082436346,-0.10327227,-0.07164131
-0.04345802,-0.08605088,-0.048280764

0.007398151,0.0982329,0.15202443
-0.1556235,-0.052672468,0.1472195
-0.16651477,-0.112072006,0.066832416

0.02033227,0.14149222,0.22895685
-0.17975736,-0.043127373,0.20074116
-0.20913845,-0.12558413,0.09789737

0.0040651932,0.10438651,0.18386579
-0.19151597,-0.07578589,0.155517
-0.21190998,-0.14696138,0.06561838

-0.0016349395,-0.18567187,-0.2132176
0.03825026,-0.14905244,-0.21259114
0.10312013,0.11657716,0.04133838

0.04201774,-0.19886224,-0.28242558
0.13385555,-0.107274085,-0.23328967
0.23472066,0.2128092,0.07935189

0.093347214,-0.12856954,-0.22125229
0.18590738,-0.035111703,-0.16804008
0.26339853,0.25529897,0.11799728

0.09442389,0.113431305,0.10635132
0.0990585,0.0772165,0.111360095
0.12636507,0.095860094,0.13026784

-0.28820974,-0.28050637,-0.28164104
-0.30037677,-0.33554825,-0.29317632
-0.27461806,-0.3185305,-0.2751774

0.16903633,0.21990669,0.17174917
0.19321002,0.20457552,0.19656844
0.16928303,0.16928768,0.16427684

0.22880137,0.24260002,0.23163976
0.14915155,0.09797249,0.15295148
0.015904127,-0.05266473,0.032910347

0.101481386,0.09847552,0.105182156
-0.020741828,-0.09185937,-0.01564573
-0.16095386,-0.2511458,-0.14232883

0.06334335,0.047299154,0.06816525
-0.0629037,-0.14474234,-0.056381408
-0.17982842,-0.27969706,-0.15978716

-0.38670486,-0.31344005,-0.38299575
-0.041588638,0.48986775,0.0038497467
0.045989156,0.50021327,0.09615457

-0.5010919,-0.406722,-0.48918396
-0.043118875,0.52829504,0.012065173
0.11340355,0.6085159,0.17323188

-0.45361367,-0.36620376,-0.45314637
-0.038200837,0.5055312,0.003045554
0.09936478,0.5649865,0.14613639

-0.11743781,-0.1523234,-0.22494633
0.03877559,0.087568924,-0.15983562
0.042119946,0.10438558,-0.09222532

0.010773842,-0.04491104,-0.16469611
0.22273313,0.25445628,-0.05235679
0.2450225,0.29481015,0.04103169

-0.122267805,-0.17987624,-0.27611634
0.06015956,0.088576615,-0.18831857
0.08771688,0.13328667,-0.09036129

-0.15827182,-0.15895553,-0.17139398
-0.12375734,-0.106140725,-0.14120808
-0.14780511,-0.14431474,-0.15587331

0.313856,0.35418957,0.30069417
0.37939447,0.43767,0.3578592
0.30743936,0.34778324,0.29249442

-0.20633635,-0.19308928,-0.21276034
-0.17370623,-0.14462055,-0.18859522
-0.20970553,-0.19743554,-0.21903016

0.04263865,0.19776742,0.20184605
-0.019701608,0.1718773,0.20315832
-0.11160712,-0.013780124,0.0522968

0.0034550633,0.1722267,0.20032384
-0.08801441,0.11844507,0.1776573
-0.18746006,-0.07863537,0.016296564

-0.13173215,0.002985826,0.038132034
-0.23216102,-0.060150217,0.004241114
-0.30508557,-0.22639902,-0.12617548

0.26349422,0.15875629,0.22901718
0.011762183,-0.3992913,-0.0433545
-0.055853486,-0.38120896,-0.083244175

0.3581429,0.2245709,0.30938667
0.022179082,-0.4369104,-0.04947374
-0.08580325,-0.45902365,-0.12607214

0.3406893,0.22192094,0.29788256
0.03518116,-0.4041811,-0.030840019
-0.061711933,-0.41710737,-0.099373765

0.1297702,0.10433289,0.12384758
0.08919528,0.02901204,0.10083992
0.1296532,0.13965815,0.15728769

-0.19676568,-0.23962668,-0.20190401
-0.2515019,-0.3298393,-0.2362152
-0.18910025,-0.1929288,-0.15555367

0.10560406,0.09285374,0.1039431
0.08432751,0.037517056,0.101854384
0.12625746,0.15084587,0.16049297

-0.035249595,-0.08188602,-0.0429165
-0.034986936,-0.11210624,-0.044730943
0.0360858,-0.032954328,0.029119596

-0.09609735,-0.12288104,-0.09909017
-0.09155737,-0.1486258,-0.09415262
-0.05472881,-0.10486918,-0.053172335

0.20846486,0.23785017,0.21362288
0.22518183,0.2256189,0.23172282
0.17780127,0.18121564,0.18870655

-0.18348503,-0.097162366,-0.08312926
-0.14529482,0.103919454,0.0711324
-0.09326147,0.08374372,0.05094835

-0.16189417,-0.03500161,-7.545006E-4
-0.093008235,0.20635575,0.1923367
-0.025467888,0.19839597,0.18129717

-0.21489841,-0.106818415,-0.07285507
-0.1609457,0.11281546,0.098769896
-0.08960549,0.110058844,0.09347539

0.19074047,0.14746384,0.19310385
0.21125664,0.11178232,0.2015547
0.19906574,0.16667616,0.19055748

-0.19609001,-0.2700071,-0.19978707
-0.20320655,-0.3354419,-0.21835856
-0.1953251,-0.25816104,-0.2077193

0.091775715,0.03318957,0.08573886
0.09559622,-0.019766835,0.07823766
0.090448365,0.041838683,0.07497339

-0.07124022,-0.101474576,-0.06277645
-0.090547025,-0.1557896,-0.08472029
-0.047127713,-0.1041602,-0.043722287

-0.13097374,-0.14748918,-0.12267412
-0.15368845,-0.20704944,-0.14635436
-0.14542769,-0.19135612,-0.13894619

0.17022918,0.21130536,0.1817631
0.18273103,0.190134,0.19359826
0.1158876,0.127719,0.12632439

-0.1416313,-0.02560142,0.13497761
-0.076371394,0.09054149,0.27560392
0.14056203,0.30849633,0.3618031

-0.36464703,-0.24361543,-0.03019952
-0.29411548,-0.117958814,0.12054416
-0.02011288,0.15677808,0.25539106

-0.32948837,-0.23363787,-0.025684327
-0.2779289,-0.1311032,0.10057033
-0.005669758,0.14157274,0.2384992

-0.25005817,-0.20556365,-7.114823E-4
-0.25570887,-0.07610167,0.09006898
0.06473621,0.30987528,0.23902874

-0.39586702,-0.28586996,-0.010922788
-0.34281766,-0.08454139,0.14790893
0.0571688,0.3799369,0.3563149

-0.3310964,-0.21692428,0.035041653
-0.27923226,-0.025285427,0.18229982
0.08646969,0.3978873,0.35597178

0.16880605,0.1914428,0.16053411
0.17024809,0.17934875,0.17909338
0.1687201,0.17097801,0.16667192

-0.0037875092,-0.010421367,-0.009578244
-0.030371007,-0.05162582,-0.019095734
0.0015104716,-0.025941888,0.0011849799

-0.13078149,-0.15728132,-0.13394448
-0.17791158,-0.21932983,-0.16372119
-0.12404908,-0.17090142,-0.12046139

0.40483335,0.27753893,0.18449484
0.34017533,-3.4994952E-4,-0.07990255
0.1814877,-0.117244996,-0.18046746

0.24374561,0.06291613,-0.048142478
0.13039456,-0.27699733,-0.3758066
-0.043156903,-0.40951347,-0.48702785

0.3688126,0.2036277,0.1070574
0.2664444,-0.117175855,-0.20362076
0.108455405,-0.23790501,-0.30833825

-0.04599162,0.015203461,0.040254924
-0.05888153,0.027456194,0.07451686
-0.045921937,0.009663327,0.044048205

3.5171307E-4,0.07585644,0.11463996
-0.016969685,0.08504013,0.14725193
-0.0024683545,0.06701437,0.115337916

-0.119683474,-0.06314134,-0.02194524
-0.14637132,-0.06439608,-5.1868724E-4
-0.12228294,-0.07155016,-0.020833956

0.08544833,0.11532211,0.07937991
0.12963735,0.15278567,0.12232669
0.10174061,0.12468038,0.09592837

0.11229908,0.13363452,0.10524599
0.1473745,0.16125675,0.13736778
0.12636176,0.13944666,0.1163794

-0.17065473,-0.17338306,-0.17379802
-0.16109975,-0.17251123,-0.16730706
-0.15240695,-0.16319121,-0.15872632

0.17421368,0.249017,0.272074
-0.088128775,-0.104213096,0.18568173
-0.28564966,-0.39102998,-0.043811306

0.23217745,0.34552643,0.4086302
-0.12957004,-0.10921352,0.24125536
-0.4157187,-0.495031,-0.07708844

0.22145008,0.32480803,0.37457848
-0.115352795,-0.10067864,0.22795013
-0.38805357,-0.46935585,-0.07149437

-0.19133255,-0.18588647,-0.19339779
-0.17017853,-0.12894408,-0.18481646
-0.18292557,-0.17792737,-0.1884835

0.1133359,0.14819314,0.08363787
0.19054219,0.2645012,0.14413531
0.1398684,0.17416753,0.10368702

-0.026409661,0.0071100006,-0.065300174
0.050890468,0.12199405,-0.0048843916
-0.005548948,0.027279655,-0.05043453

0.24074145,-0.07852355,-0.06763568
0.20495637,-0.43290257,-0.3459624
0.28088847,-0.036877595,-0.043995023

0.33926243,-0.07197934,-0.10352251
0.28503442,-0.46505883,-0.42247528
0.3872913,-0.022750216,-0.071857005

0.31682923,-0.0553761,-0.06858932
0.27394396,-0.43076617,-0.37024724
0.3688016,-0.0018767728,-0.033839438

-0.124429666,-0.18455751,-0.15913573
-0.17088714,-0.17836204,-0.19384338
-0.16050746,-0.17633693,-0.18985446

-0.07995966,-0.08424108,-0.065906845
-0.047672253,0.012149191,-0.014212293
-0.029025791,0.022695858,-0.003884771

0.036154773,0.10542412,0.10133076
0.14357196,0.2789039,0.22818473
